target,text,text_stem,text_lem,glove_cnn_label,glove_lstm_nn_label
1,awww must really tired today miss sorry quot virtual stranger quot lately,awww must realli tire today miss sorri quot virtual stranger quot late,awww must really tired today miss sorry quot virtual stranger quot lately,0.033548698,0.09507861
0,made sad morning tho first lost long nose,made sad morn tho first evid lost fishi long nose,made sad morning tho first lost long nose,0.0040094308,0.028501296
1,awww hope,awww hope,awww hope,0.55723155,0.1447745
0,jus twitter,jus twitter rape,jus twitter,0.6905505,0.72654796
1,geez left hanging tasty gee thanks need find,watermelon geez left hang tasti watermelon gee thank need find farmer,geez left hanging tasty gee thanks need find farmer,0.8367812,0.80818814
0,giant super hug back missed,giant super hug back miss,giant super hug back missed,0.14322889,0.19180988
1,today th wedding anniversary,today th wed anniversari,today th wedding anniversary,0.8786089,0.9733819
0,thanks def going next time ended hole wall japanese place near park good,thank def go next time end hole wall japanes place near park good,thanks def going next time ended hole wall japanese place near park good,0.60495603,0.88522696
1,hope feel better soon whether pregnant,hope feel better soon whether pregnant,hope feel better soon whether pregnant,0.36881074,0.538117
1,pleasure thnx ur kind words,pleasur thnx ur kind word,pleasure thnx ur kind word,0.9364419,0.9766084
0,id love bed never cant stand locked lets run away together,id love bed never cook cant stand lock let run away togeth,id love bed never cook cant stand locked let run away together,0.0046482794,0.19128774
1,hanging pre party le needs catch sleep,hang pre parti le methink need catch sleep,hanging pre party le methinks need catch sleep,0.91080254,0.651496
1,note pull hair slap ass get along fine either may result balls fair warning,note pull hair slap ass get along fine either may result fist ball fair warn,note pull hair slap as get along fine either may result ball fair warning,0.99154234,0.44899106
1,video latest movie quot last song quot filming first kiss scene pictures,video miley latest movi quot last song quot film first kiss scene pictur,video latest movie quot last song quot filming first kiss scene picture,0.99364686,0.9124835
1,little heart broke better amazingly hot setting fire,littl heart broke better amaz hot set fire,little heart broke better amazingly hot setting fire,0.053517036,0.32282594
0,miss hell outta chicago,miss hell outta chicago,miss hell outta chicago,0.010630276,0.029308006
0,think new short hair,think selena new short hair,think new short hair,0.78799343,0.5045309
0,many dishes today,mani dish today,many dish today,0.29229417,0.31436437
0,bah ah well wait,bah ah well wait,bah ah well wait,0.4602791,0.43114996
1,gnight ttyl,gnight ttyl,gnight ttyl,0.60230935,0.6327222
0,good morning another day coffee,good morn predict anoth day power coffe,good morning another day coffee,0.7935008,0.87136984
0,sigh make want cry,sigh make want cri,sigh make want cry,0.0005264159,0.026425345
1,thanks amp discount,thank amp discount domain,thanks amp discount domain,0.859451,0.9565387
0,missing sun today hope feel better later,miss sun today hope feel better later,missing sun today hope feel better later,0.51143515,0.06846868
0,really real megan kidding thanks coming clean think guy real charity,realli real megan kid thank come clean think guy real chariti,really real megan kidding thanks coming clean think guy real charity,0.8806469,0.9143456
1,hey sorry gone twitterverse late saw,hey sorri gone twittervers late saw,hey sorry gone twitterverse late saw,0.13589339,0.3417966
1,going try go bed stop smiling,go tri go bed stop smile,going try go bed stop smiling,0.8540694,0.93804616
0,playing around impressed need something really simple options,play around impress need someth realli simpl mass option,playing around impressed need something really simple mass option,0.70496637,0.712426
1,sigh god go bed goodnight,heat sigh god go bed goodnight,sigh god go bed goodnight,0.40366283,0.40328237
1,cute young followed yesterday food got ham look like mum,cute young follow yesterday food got ham look like mum sucker,cute young followed yesterday food got ham look like mum sucker,0.32455936,0.93214303
0,wants go bed homework,want go bed homework,want go bed homework,0.008293284,0.014656843
1,best quote ever,best quot ever,best quote ever,0.88960505,0.9303583
0,yesterday fun major would like remember anything,yesterday fun major except someth would like rememb anyth,yesterday fun major would like remember anything,0.41355667,0.63559836
0,yeah getting ridiculous gmail spam anymore,yeah get ridicul gmail spam anymor,yeah getting ridiculous gmail spam anymore,0.09989336,0.15609406
1,nothing,noth,nothing,0.1775924,0.25530976
1,also thank much lovely words really day,also thank much love word realli brighten day,also thank much lovely word really day,0.8891525,0.959273
1,told year plus ago stuck well,told year plus ago stuck haunt well,told year plus ago stuck well,0.14318073,0.14466219
0,wow jason thanks would love,wow jason thank invit would love chipotl,wow jason thanks would love,0.8066359,0.90890306
1,got name go twitpic account find pix,got name go twitpic account find pix,got name go twitpic account find pix,0.20248288,0.6023291
1,yes meet concert crazy fans would cool xd,hell yes meet concert crazi fan would cool xd,hell yes meet concert crazy fan would cool xd,0.98020774,0.954332
0,computer says need new battery like,comput say need new batteri like,computer say need new battery like,0.033509176,0.18786988
0,lt misses place like home click click ugh,lt miss place like home click click ugh,lt miss place like home click click ugh,0.0027933326,0.014916317
1,funny even know,funni even know,funny even know,0.61029494,0.7654584
1,hey every body look brown box glad,hey everi bodi look brown box glad,hey every body look brown box glad,0.91039956,0.96719825
0,happy monday want go sleep bt,happi monday want go sleep bt,happy monday want go sleep bt,0.017021589,0.12214947
1,thank much everyone little book generally website,thank much everyon plug littl book general restless websit,thank much everyone little book generally website,0.9671262,0.9241611
1,good stuff thanks help etc got good going,good stuff thank help etc got good go,good stuff thanks help etc got good going,0.9140835,0.9259274
1,would love see ant dance stavros would cry laughing,would love see ant dec danc stavro would cri laugh,would love see ant dance stavros would cry laughing,0.72775316,0.5808449
1,thank hope good luck tests next week hopefully survive,thank hope good luck test next week hope surviv,thank hope good luck test next week hopefully survive,0.6037835,0.91500413
1,first know rest,among first know rest,among first know rest,0.7098705,0.7499341
0,dead miss,dead miss,dead miss,0.04395554,0.060523503
0,know look jones beach lots empty seats gave away many today show day,know look jone beach lot empti seat gave away mani today show day,know look jones beach lot empty seat gave away many today show day,0.16545458,0.27177492
0,anyone know final two celebrity apprentice feel asleep please give,anyon know final two celebr apprentic feel asleep pleas give,anyone know final two celebrity apprentice feel asleep please give,0.02402544,0.4457586
1,take outside srsly,take outsid srsli,take outside srsly,0.5308774,0.5502981
1,congrats special today great job,congrat special today great job,congrats special today great job,0.9324346,0.9975827
0,burnt,burnt,burnt,0.015048692,0.010866213
0,long day spent time shopping back,long day spent time shop back,long day spent time shopping back,0.730696,0.71977806
1,good time weekend running sound band ears need rest stop,good time weekend run sound band ear need rest ring stop,good time weekend running sound band ear need rest ringing stop,0.26062003,0.558092
1,thank alan amp following let know,thank alan amp follow fav let know,thank alan amp following favs let know,0.9875228,0.97587675
1,mmmmm internet back,mmmmm internet back,mmmmm internet back,0.4871329,0.6584165
1,happy home long,happi home long,happy home long,0.6401201,0.66596633
1,thanx follow amazing singer please follow,thanx follow amaz singer pleas follow,thanx follow amazing singer please follow,0.99292386,0.96360075
0,please take care friend,pleas take care friend,please take care friend,0.4432639,0.4038205
0,ughh right hot mom get diet,ughh right hot mom get diet,ughh suck right hot mom get diet,0.45516697,0.19105844
1,ohhhh tweetdeck well makes sense,ohhhh tweetdeck well make sens,ohhhh tweetdeck well make sense,0.4018608,0.73157257
0,nothing real cool mom says anything,noth real cool mom say anyth,nothing real cool mom say anything,0.49458122,0.40792385
1,ooh got mail saying com orders thanks,ooh got mail say com order ship thank,ooh got mail saying com order thanks,0.91710055,0.9500064
1,gnite tweets life,gnite tweet life,gnite tweet life,0.87241864,0.6598026
1,old enough kind stuff yet,old enough kind stuff yet,old enough kind stuff yet,0.3283381,0.33605415
1,yeah thought girl hahaha yeah got pretty original style makes awesome,yeah thought girl hahaha yeah got pretti origin style make awesom,yeah thought girl hahaha yeah got pretty original style make awesome,0.95709974,0.94705033
0,ow ow ow ow haircut lady ripped ow ow,ow ow ow ow haircut ladi rip ow earring ow,ow ow ow ow haircut lady ripped ow earring ow,0.0056940215,0.023452194
1,last class day,last class day,last class day,0.37019047,0.10694426
1,goodluck happy birthday,goodluck advanc happi birthday,goodluck happy birthday,0.99059135,0.9911554
0,help kidding hehe sorry korean language bad,help kid hehe sorri korean languag bad,help kidding hehe sorry korean language bad,0.6548694,0.50293154
0,beautiful weather sunny warm warm tomorrow woohoo pity im working,beauti weather sunni warm warm tomorrow woohoo piti im work,beautiful weather sunny warm warm tomorrow woohoo pity im working,0.43533194,0.23117223
0,lmao nice decide old bags amp awesome,lmao dentist nice decid old goodi bag sticker amp awesom,lmao dentist nice decide old bag sticker amp awesome,0.9182544,0.9756361
0,ex would probably agree,ex would probabl agre,ex would probably agree,0.6587474,0.7250222
